56,8,144,64,Osnabr�ck,2928,1569
57,136,146,128,Hannover,2967,1552
58,8,148,192,Anhalt,2990,1551
59,136,150,255,Meissen,3008,1555
60,8,152,0,Lausitz,3037,1543
61,136,154,64,Dresden,3018,1540
62,8,156,128,Leipzig,2989,1544
63,137,158,192,Erfurt,2977,1534
64,9,32,255,Niederbayern,3002,1486
65,137,34,0,M�nchen,2989,1476
66,9,36,64,Bamberg,2987,1517
67,137,38,128,Franken,2984,1505
68,9,40,192,Memmingen,2965,1478
69,137,42,255,Konstanz,2953,1476
70,10,44,0,W�rttemberg,2946,1490
71,138,46,64,Leiningen,2969,1503
72,10,48,128,Breisgau,2934,1475
73,138,50,192,Tirol,2979,1460
74,10,52,255,Baden,2936,1490
75,138,54,0,Elsass,2922,1487
76,10,56,64,Salzburg,3010,1469
77,139,58,128,Worms,2943,1505
78,11,60,192,Pfalz,2943,1514
79,139,62,255,W�rzburg,2962,1522
80,11,64,0,Trier,2912,1512
81,139,66,64,Hessen,2946,1531
82,11,68,128,Lippe,2935,1542
83,139,70,192,Nassau,2930,1527
84,12,72,255,Berg,2921,1543
85,140,74,0,K�ln,2912,1537
86,12,76,64,M�nster,2927,1555
87,140,78,128,Calais,2835,1533
88,12,80,192,Artois,2846,1523
89,140,82,255,Picardie,2836,1516
90,12,84,0,Vlaanderen,2853,1533
91,141,86,64,Hainault,2864,1527
92,13,88,128,Brabant,2876,1531
93,141,90,192,Li�ge,2893,1524
94,13,92,255,Luxemburg,2900,1510
95,141,94,0,Noord,2890,1550
96,13,96,64,Zeeland,2874,1548
97,141,98,128,Holland,2881,1572
98,14,100,192,Utrecht,2889,1559
99,142,102,255,Gelre,2901,1560
100,14,104,0,Friesland,2897,1581
101,142,106,64,Liguria,2950,1408
102,14,108,128,Nice,2918,1400
103,85,80,32,Niklas,2923,1427
104,14,112,255,Lombardia,2948,1432
105,143,114,0,Parma,2956,1411
106,15,116,64,Modena,2972,1411
107,143,118,128,Brescia,2965,1437
108,15,120,192,Verona,2981,1428
109,143,122,255,Mantua,2970,1422
110,15,124,0,Trent,2979,1443
111,143,126,64,Friuli,3005,1442
112,16,128,128,Venezia,2999,1428
113,144,130,192,Ferrara,2992,1419
114,16,132,255,Romagna,2991,1407
115,144,134,0,Pisa,2972,1387
116,16,136,64,Firenze,2982,1395
117,144,138,128,Siena,2982,1379
118,16,140,192,Roma,3005,1360
119,145,142,255,Ancona,3011,1386
120,17,144,0,Abbruzzi,3027,1362
121,145,146,64,Napoli,3029,1347
122,17,148,128,Apulia,3085,1331
123,145,150,192,Calabria,3060,1296
124,17,152,255,Messina,3039,1281
125,145,154,0,Palermo,3017,1279
126,18,156,64,Malta,3026,1251
127,146,158,128,Sardinia,2946,1335
128,18,32,192,K�rnten,3025,1453
129,146,34,255,Krain,3038,1438
130,18,36,0,Istria,3022,1425
131,146,38,64,Croatia,3058,1429
132,18,40,128,Steiermark,3032,1467
133,147,42,192,Linz,3027,1483
134,19,44,255,Wien,3057,1480
135,147,46,0,Sopron,3068,1465
136,19,48,64,Dalmatia,3064,1393
137,147,50,128,Ragusa,3087,1377
138,19,52,192,Zeta,3111,1372
139,147,54,255,Hum,3083,1392
140,20,56,0,Bosnia,3093,1413
141,148,58,64,Serbia,3126,1402
142,20,60,128,Corfu,3114,1320
143,148,62,192,Albania,3124,1329
144,20,64,255,Janina,3135,1313
145,148,66,0,Morea,3155,1271
146,20,68,64,Athens,3166,1294
147,149,70,128,Salonica,3155,1313
148,21,72,192,Macedonia,3168,1342
149,149,74,255,Edirne,3225,1343
150,21,76,0,Bulgaria,3195,1381
151,149,78,64,Thrace,3249,1346
152,21,80,128,Slavonia,3065,1444
153,149,82,192,Pecs,3110,1464
154,22,84,255,Ersekujvar,3098,1490
155,150,86,0,Szolnok,3136,1451
156,22,88,64,Banat,3149,1428
157,150,90,128,Partium,3167,1466
158,22,92,192,Transylvania,3208,1446
159,150,94,255,Silistria,3242,1391
160,22,96,0,Oltenia,3182,1403
161,151,98,64,Wallachia,3201,1415
162,23,100,128,Carpathia,3144,1493
163,151,102,192,Crete,3188,1236
164,23,104,255,Naxos,3203,1268
165,151,106,0,Bern,2921,1461
166,23,108,64,Schwyz,2939,1453
167,151,110,128,Caux,2821,1507
168,24,112,192,Normandie,2805,1495
169,152,114,255,Armor,2768,1484
170,24,116,0,Finist�re,2748,1482
171,152,118,64,Morbihan,2761,1475
172,24,120,128,Vend�e,2779,1465
173,152,122,192,Labourd,2790,1396
174,24,124,255,Gascogne,2799,1407
175,153,126,0,Armagnac,2810,1395
176,25,128,64,B�arn,2805,1385
177,153,130,128,Maine,2799,1471
178,25,132,192,Anjou,2800,1457
179,153,134,255,Berry,2839,1454
180,25,136,0,Poitou,2818,1443
181,153,138,64,Valenciennes,2877,1509
182,26,140,128,Vermandois,2845,1504
183,154,142,192,�le-de-France,2842,1491
184,26,144,255,Orl�annais,2834,1471
185,147,222,218,Nemours,2853,1480
186,26,148,64,Champagne,2863,1499
187,154,150,128,Barrois,2890,1495
188,26,152,192,Metz,2912,1496
189,155,154,255,Lothringen,2904,1486
190,27,156,0,Bourbon,2855,1442
191,155,158,64,Nevers,2860,1460
192,27,32,128,Bourgogne,2886,1462
193,155,34,192,Franche-Comt�,2901,1460
194,27,36,255,P�rigord,2818,1416
195,155,38,0,Limousin,2831,1427
196,28,40,64,Toulouse,2833,1387
197,156,42,128,Roussillon,2847,1371
198,28,44,192,Rouergue,2851,1405
199,156,46,255,Auvergne,2853,1422
200,28,248,0,Languedoc,2868,1394
201,156,50,64,Toulon,2893,1390
202,28,52,128,Avignon,2888,1400
203,157,54,192,Lyonnais,2880,1429
204,29,56,255,Dauphin�,2893,1416
205,157,58,0,Savoie,2901,1435
206,29,60,64,Galicia,2672,1381
207,157,62,128,Asturias,2712,1384
208,29,64,192,Le�n,2714,1376
209,157,66,255,Vizcaya,2764,1381
210,30,68,0,Navarra,2780,1375
211,158,70,64,Pirineo,2807,1366
212,30,72,128,Girona,2846,1361
213,158,74,192,Barcelona,2836,1353
214,30,76,255,Zaragoza,2800,1353
215,158,78,0,Castilla La Vieja,2738,1348
216,30,80,64,Salamanca,2712,1337
217,159,82,128,Madrid,2754,1337
218,31,84,192,Badajoz,2714,1297
219,159,86,255,Toledo,2746,1320
220,31,88,0,Val�ncia,2800,1322
221,159,90,64,Murcia,2788,1283
222,31,92,128,Almer�a,2770,1273
223,159,94,192,Granada,2754,1270
224,32,96,255,Andaluc�a,2718,1276
225,160,98,0,C�rdoba,2730,1289
226,32,100,64,Gibraltar,2722,1259
227,160,102,128,Lisboa,2671,1310
228,32,104,192,Beira,2693,1326
229,160,106,255,Beja,2682,1281
230,32,108,0,Algarve,2683,1272
231,161,110,64,Porto,2675,1352
232,33,112,128,Bragan�a,2696,1350
233,166,203,93,Cornwall,2730,1527
234,33,116,255,Wessex,2784,1542
235,161,118,0,Kent,2819,1542
236,33,120,64,London,2803,1549
237,161,122,128,Oxfordshire,2791,1554
238,34,124,192,Essex,2813,1557
239,162,126,255,Gloucestershire,2771,1557
240,34,128,0,Shrewsbury,2767,1566
241,162,130,64,Glamorgan,2756,1552
242,34,132,128,Gwynedd,2748,1580
243,162,134,192,Lincoln,2801,1580
244,34,136,255,Lancashire,2767,1598
245,163,138,0,Yorkshire,2783,1597
246,35,140,64,Northumberland,2776,1620
247,163,142,128,Cumbria,2761,1614
248,35,144,192,Lothian,2753,1642
249,163,146,255,Ayrshire,2739,1635
250,35,148,0,Perth,2745,1658
251,163,150,64,Aberdeen,2764,1671
252,36,152,128,Inverness,2725,1667
253,164,154,192,Outer Hebrides,2704,1694
254,36,156,255,Poznan,3063,1566
255,164,158,0,Kalisz,3082,1552
256,36,32,64,Plock,3120,1572
257,164,34,128,Mazovia,3140,1556
258,36,36,192,Lodz,3103,1542
259,165,38,255,Sandomir,3136,1534
260,37,40,0,Galicien,3158,1539
261,165,42,64,Halicz,3200,1489
262,37,44,128,Krakow,3111,1524
263,165,46,192,Ratibor,3094,1525
264,37,48,255,Breslau,3074,1537
265,165,50,0,Moravia,3061,1507
266,38,52,64,Bohemia,3034,1520
267,166,54,128,Plsen,3016,1511
268,38,56,192,Bessarabia,3218,1466
269,166,58,255,Podlasia,3162,1572
270,38,60,0,Troki,3190,1611
271,166,62,64,Samogitia,3162,1641
272,38,64,128,Lithuania,3209,1610
273,167,66,192,Letgallen,3236,1651
274,39,68,255,Pskov,3247,1693
275,167,70,0,Polotsk,3260,1644
276,39,72,64,Minsk,3238,1598
277,167,74,128,Grodno,3177,1569
278,39,76,192,Polesia,3211,1558
279,167,78,255,Volhynia,3199,1544
280,40,80,0,Kiev,3273,1534
281,168,82,64,Podolia,3232,1501
282,40,84,128,Yedisan,3280,1456
283,168,86,192,Zaporozhia,3336,1477
284,40,88,255,Crimea,3338,1428
285,168,90,0,Kaffa,3365,1421
286,40,92,64,Azow,3410,1465
287,169,94,128,Kouban,3412,1443
288,41,96,192,Cherkassk,3464,1495
289,169,98,255,Chernigov,3308,1550
290,41,100,0,Poltava,3342,1510
291,169,102,64,Kharkov,3383,1514
292,41,104,128,Mogilyov,3274,1586
293,169,106,192,Smolensk,3309,1610
294,42,108,255,Tver,3369,1659
295,170,110,0,Moskva,3387,1633
296,42,112,64,Kaluga,3364,1617
297,74,227,77,Bryansk,3340,1596
298,42,116,192,Kursk,3379,1548
299,170,118,255,Voronezh,3418,1543
300,42,120,0,Tula,3397,1598
301,171,122,64,Ryazan,3422,1607
302,43,124,128,Tambow,3442,1576
303,171,126,192,Saratow,3511,1546
304,43,128,255,Pensa,3498,1588
305,171,130,0,Perm,3674,1663
306,43,132,64,Nijni-Novgorod,3506,1654
307,171,134,128,Vladimir,3435,1628
308,44,136,192,Yaroslavl,3423,1680
309,172,138,255,Olonets,3335,1765
310,44,140,0,Novgorod,3306,1705
311,172,142,64,Kholm,3282,1690
312,44,144,128,Vologda,3395,1748
313,72,0,240,Archangelsk,3361,1818
314,44,148,255,Ustyug,3422,1717
315,173,150,0,Finnmark,3177,1974
316,45,152,64,Kocaeli,3275,1340
317,173,154,128,H�davendigar,3257,1323
318,45,156,192,Sugla,3231,1291
319,173,158,255,Mentese,3257,1270
320,45,32,0,Rhodes,3243,1255
321,173,34,64,Cyprus,3329,1230
322,46,36,128,K�tahya,3267,1309
323,174,38,192,Konya,3308,1286
324,46,40,255,Karaman,3325,1273
325,174,42,0,Kastamonu,3329,1352
326,46,44,64,Ankara,3312,1318
327,174,46,128,Adana,3359,1274
328,46,48,192,Sinop,3349,1355
329,175,50,255,Sivas,3387,1314
330,47,52,0,Trebizond,3429,1336
331,175,54,64,Erzurum,3450,1320
332,47,56,128,Marash,3381,1286
333,175,58,192,The Baleares,2855,1316
334,47,60,255,Tangiers,2716,1235
335,175,62,0,Mellila,2745,1229
336,48,244,64,Tlemcen,2790,1226
337,176,66,128,Oran,2799,1239
338,48,68,192,Al-Djazair,2853,1255
339,176,70,255,Kabylia,2885,1255
340,48,72,0,Constantine,2915,1244
341,176,74,64,Tunis,2964,1261
342,48,76,128,Toubkhal,2702,1207
343,177,78,192,Fez,2741,1216
344,49,80,255,Marrakech,2687,1178
345,177,82,0,Safi,2662,1177
346,49,84,64,Figuig,2734,1171
347,177,86,128,Ifni,2613,1102
348,49,88,192,Sus,2675,1141
349,177,90,255,Atlas,2773,1191
350,50,92,0,Aures,2863,1210
351,178,94,64,Biskra,2900,1221
352,50,96,128,Gafsa,2940,1194
353,178,98,192,Tataouine,2968,1196
354,50,100,255,Tripolitania,3017,1182
355,178,102,0,Sirt,3078,1152
356,50,104,64,Cyrenaica,3131,1161
357,179,106,128,Darnah,3156,1182
358,51,108,192,Alexandria,3260,1154
359,179,110,255,Fayyum,3281,1126
360,51,112,0,Qus,3323,1073
361,179,114,64,Cairo,3293,1138
362,51,116,128,Rosetta,3282,1163
363,179,118,192,Damietta,3299,1160
364,52,120,255,Gaza,3337,1157
365,180,122,0,Sinai,3336,1129
366,52,124,64,The Canarias,2562,1107
367,180,126,128,The Azores,2410,1282
368,52,128,192,Madeira,2542,1191
369,180,130,255,Orkney,2756,1714
370,52,132,0,Reykjavik,2490,1888
371,181,134,64,Akureyri,2549,1889
372,53,136,128,Tyrone,2697,1611
373,181,138,192,Meath,2704,1596
374,53,140,255,Leinster,2704,1571
375,181,142,0,Munster,2671,1580
376,53,144,64,Connaught,2660,1596
377,181,146,128,Aleppo,3389,1252
378,54,148,192,Tripoli,3371,1225
379,182,150,255,Jerusalem,3354,1161
380,54,152,0,Al Karak,3369,1165
381,182,154,64,Ajlun,3371,1179
382,54,156,128,Damascus,3372,1205
383,182,158,192,Tabuk,3379,1117
384,54,32,255,Medina,3425,1059
385,183,34,0,Mecca,3432,1006
386,55,36,64,Bishah,3480,958
387,183,38,128,Mokha,3490,858
388,55,40,192,Aden,3519,869
389,183,42,255,Mukalla,3553,884
390,55,44,0,Sana'a,3496,900
391,183,46,64,Najran,3513,939
392,56,48,128,Al-Arid,3542,1052
393,184,50,192,Jabal Shammar,3461,1101
394,56,52,255,El Catif,3564,1094
395,184,54,0,Qatar,3603,1060
396,56,56,64,Bahrain,3594,1076
397,184,58,128,Bani Yas,3639,1035
398,56,60,192,Qawasim,3678,1057
399,185,62,255,Suhar,3691,1041
400,57,64,0,Muscat,3717,1026
401,185,66,64,Dhofar,3646,932
402,57,68,128,Mahra,3601,901
403,185,70,192,Nizwa,3695,1015
404,57,72,255,Liwa,3655,1021
405,185,74,0,Tadmor,3416,1218
406,58,76,64,Haditha,3470,1214
407,186,78,128,Ar Raqqa,3425,1249
408,58,80,192,Basra,3552,1144
409,186,82,255,Karballa,3485,1192
410,58,84,0,Baghdad,3500,1201
411,186,86,64,Mosul,3482,1260
412,58,88,128,Ahvaz,3574,1160
413,187,90,192,Lorestan,3564,1200
414,59,92,255,Hamadan,3573,1219
415,187,94,0,Kirkuk,3498,1235
416,59,96,64,Azerbaijan,3534,1285
417,187,98,128,Gilan,3588,1267
418,59,100,192,Diyarbakir,3434,1284
419,187,102,255,Yerevan,3496,1328
420,60,140,0,Ganja,3526,1334
421,188,106,64,Shirvan,3574,1321
422,60,108,128,Imereti,3475,1367
423,188,110,192,Kartli,3505,1347
424,60,112,255,Ardabil,3547,1299
425,188,114,0,Dagestan,3565,1352
426,60,116,64,Amol,3609,1257
427,189,118,128,Shahrud,3666,1240
428,61,120,192,Rey,3608,1242
429,189,122,255,Isfahan,3614,1189
430,61,124,0,Bushehr,3604,1128
431,189,126,64,Hormuz,3686,1103
432,61,128,128,Kerman,3696,1153
433,189,130,192,Dash-i-Lut,3669,1175
434,62,132,255,Quhistan,3751,1101
435,190,134,0,Sistan,3756,1157
436,62,136,64,Birjand,3732,1195
437,190,138,128,Atak,3696,1301
438,62,140,192,Kara Kum,3706,1333
439,190,142,255,Mangyshlak,3642,1402
440,62,144,0,Qaraqalpak,3749,1388
441,191,146,64,Khiva,3762,1334
442,63,148,128,Bukhara,3808,1318
443,191,150,192,Ust Yurt,3677,1396
444,63,152,255,Charjuy,3791,1286
445,191,154,0,Marv,3783,1254
446,63,156,64,Herat,3783,1221
447,191,158,128,Kandahar,3837,1165
448,64,32,192,Gazni,3872,1192
449,192,34,255,Ghor,3819,1205
450,64,36,0,Balkh,3856,1247
451,192,38,64,Kabul,3874,1219
452,64,40,128,Badakhshan,3922,1248
453,192,42,192,Qarshi,3826,1291
454,64,44,255,Samarkand,3846,1305
455,193,46,0,Kyrzyl-Kum,3800,1374
456,65,48,64,Turkestan,3842,1426
457,193,50,128,Tashkent,3892,1337
458,65,52,192,Kokand,3925,1310
459,193,54,255,Taraz,3938,1389
460,65,56,0,Uzkend,3938,1328
461,193,58,64,Zhetysu,4012,1396
462,66,60,128,Mingrelia,3462,1371
463,194,62,192,Circassia,3439,1415
464,66,64,255,Astrakhan,3544,1448
465,194,66,0,Nogay,3642,1459
466,66,68,64,Sarai,3524,1490
467,194,70,128,Borisoglebsk,3450,1523
468,66,72,192,Khazaria,3483,1460
469,195,74,255,Ryn,3589,1470
470,67,76,0,Bayuly,3647,1499
471,195,78,64,Alimuly,3699,1455
472,67,80,128,Zhetyru,3695,1516
473,195,82,192,Samara,3577,1569
474,67,84,255,Yaik,3591,1533
475,195,86,0,Bashkortostan,3670,1601
476,68,88,64,Kypshak,3875,1506
477,196,90,128,Nadym,3941,1462
478,68,92,192,Argyn,4025,1513
479,196,94,255,Kerey,3910,1581
480,68,96,0,Kulunda,4108,1630
481,196,98,64,Bermuda,1827,1415
482,68,100,128,Bahamas,1589,1271
483,197,102,192,Turks Islands,1660,1209
484,69,104,255,Havana,1521,1241
485,197,106,0,Moron,1580,1223
486,69,108,64,Guantamano,1615,1196
487,197,110,128,Jamaica,1595,1163
488,69,112,192,Les Cayes,1667,1165
489,197,114,255,Tortuga,1671,1187
490,70,116,0,Barahonas,1711,1169
491,198,118,64,Curacao,1714,1072
492,70,120,128,Puerto Rico,1769,1163
493,198,122,192,St. Thomas,1796,1166
494,70,124,255,St. Martin,1827,1148
495,198,126,0,St. Kitts,1837,1138
496,70,128,64,Antigua,1846,1129
497,199,130,128,Guadelopue,1849,1115
498,71,132,192,Dominica,1855,1102
499,199,134,255,Martinique,1855,1091
500,71,136,0,St. Lucia,1851,1079
501,199,138,64,Barbados,1877,1079
502,71,140,128,Trinidad,1847,1039
503,199,142,192,Kutch,3896,1030
504,72,144,255,Thatta,3864,1051
505,200,146,0,Sehwan,3860,1087
506,72,148,64,Multan,3927,1141
507,200,150,128,Lahore,3974,1166
508,72,152,192,Kashmir,3973,1206
509,200,154,255,Kangra,4012,1179
510,72,156,0,Sirhind,4000,1153
511,201,158,64,Garhwal,4032,1148
512,73,32,128,Jangladesh,3949,1113
513,201,34,192,Jaisalmer,3914,1094
514,73,36,255,Marwar,3943,1085
515,201,38,0,Girnar,3912,999
516,73,40,64,Baroda,3956,1011
517,201,42,128,Surat,3949,994
518,74,44,192,Chittorgarh,3977,1051
519,202,46,255,Dundhar,3998,1088
520,74,48,0,Mewat,4000,1110
521,202,50,64,Rajkot,3910,1009
522,74,52,128,Delhi,4019,1116
523,202,54,192,Oudh,4073,1080
524,74,56,255,Central Doab,4032,1098
525,203,58,0,Gird,4018,1074
526,75,60,64,Mandu,3991,1017
527,203,62,128,Khandesh,3998,1002
528,75,64,192,Hadoti,3999,1048
529,203,66,255,North Konkan,3949,958
530,75,68,0,South Konkan,3954,927
531,203,70,64,North Kanara,3974,865
532,76,72,128,Raichur Doab,4017,907
533,204,74,192,Mysore,4004,836
534,76,76,255,Malabar,3997,823
535,204,78,0,Kochin,4001,811
536,76,80,64,Madurai,4032,802
537,204,82,128,Venad,4006,797
538,76,84,192,Kongu,4013,823
539,205,86,255,Tondainadu,4052,869
540,77,88,0,Coromandel,4049,841
541,205,90,64,Vijayanagar,4003,887
542,77,92,128,Golconda,4030,933
543,205,94,192,Velanadu,4071,914
544,77,96,255,Ahmadnagar,3988,952
545,205,98,0,Marathwada,3987,969
546,78,100,64,East Berar,4045,990
547,206,102,128,Bastar,4076,949
548,78,104,192,West Berar,4012,993
549,206,106,255,Kalingandhra,4099,935
550,78,108,0,Mahakoshal,4054,1031
551,206,110,64,Mandla,4073,1023
552,78,112,128,Cuttack,4153,976
553,207,114,192,Sambalpur,4115,1008
554,79,116,255,Baisi Rayja,4089,1119
555,207,118,0,Jaunpur,4093,1071
556,79,120,64,Lower Doab,4080,1059
557,207,122,128,Katmandu,4144,1109
558,79,124,192,Patna,4133,1057
559,207,126,255,Bundelkhand,4035,1061
560,80,128,0,Jharkand,4140,1028
561,208,130,64,Bengal Delta,4193,1009
562,80,132,128,Koch,4200,1080
563,208,134,192,Gauda,4182,1064
564,80,136,255,Dacca,4217,1036
565,208,138,0,Bhutan,4202,1098
566,80,140,64,Assam,4274,1083
567,209,142,128,Sylhet,4236,1045
568,81,144,192,Chittagong,4249,1013
569,209,146,255,Bijapur,3987,917
570,81,148,0,Naga,4273,1072
571,209,150,64,Darrang,4245,1084
572,81,152,128,Kotte,4060,747
573,209,154,192,Kachar,4257,1055
574,82,156,255,The Andamans,4253,839
575,210,158,0,Eastern Makran,3801,1068
576,82,32,64,Indus,3847,1115
577,210,34,128,Quetta,3858,1151
578,82,36,192,Khyber,3924,1213
579,210,38,255,Arakan,4255,986
580,82,40,0,Chin,4275,1014
581,211,42,64,Sagaing,4296,1013
582,83,44,128,Kachin,4319,1040
583,211,46,192,Hsenwi,4343,1027
584,83,48,255,Kyuakse,4302,997
585,211,50,0,Toungoo,4312,951
586,83,52,64,Pegu,4316,937
587,211,54,128,Keng Tung,4357,997
588,84,56,192,Mongnai,4340,989
589,212,58,255,Chiang Mai,4344,948
590,84,60,0,Moulmein,4326,929
591,212,62,64,Tenasserim,4345,873
592,84,64,128,Ratchaburi,4353,877
593,212,66,192,Ligore,4367,772
594,84,68,255,Pattani,4389,748
595,213,70,0,Perak,4383,719
596,85,72,64,Malacca,4409,684
597,213,74,128,Johor,4424,674
598,85,76,192,Pahang,4402,708
599,213,78,255,Kelantan,4400,728
600,85,80,0,Ayutthaya,4372,878
601,213,82,64,Sukthothai,4350,930
602,86,84,128,Chian Rai,4361,961
603,214,86,192,Rayong,4394,863
604,86,88,255,Udong,4429,838
605,214,90,0,Prei Nokoi,4472,831
606,86,92,64,Panduranga,4494,829
607,214,94,128,Vijaya,4504,869
608,86,96,192,Champassak,4472,897
609,215,98,255,Siem Reap,4442,859
610,87,100,0,Binh Tri Thien,4450,964
611,215,102,64,Thakhek,4436,947
612,87,104,128,Khorat,4404,885
613,215,106,192,Thang Long,4454,992
614,87,108,255,Vientiane,4403,950
615,215,110,0,Luang Prabang,4401,975
616,88,112,64,Viet Bac,4454,1012
617,216,114,128,Aceh,4301,721
618,88,116,192,Aru,4360,690
619,216,118,255,Minangkabau,4342,682
620,88,120,0,Siak,4391,654
621,216,122,64,Benkulen,4414,585
622,88,124,128,Palembang,4437,600
623,217,126,192,Lampung,4451,577
624,89,128,255,Banten,4464,544
625,217,130,0,Priangan,4497,531
626,89,132,64,Mataram,4515,529
627,217,134,128,Blambangan,4581,520
628,89,136,192,Surabaya,4556,532
629,217,138,255,Demak,4539,539
630,90,140,0,Sunda,4478,548
631,218,142,64,Bali-Lombok,4601,516
632,90,144,128,Sumbawa,4645,510
633,218,146,192,Flores,4691,512
634,90,148,255,Sumba,4682,491
635,218,150,0,Timor,4745,494
636,90,152,64,Brunei,4599,712
637,219,154,128,Sabah,4621,735
638,91,156,192,Kutei,4630,652
639,219,158,255,Banjarmasin,4610,609
640,91,32,0,Sukadane,4514,656
641,219,34,64,Makassar,4678,576
642,91,36,128,Bone,4707,596
643,219,38,192,Pose,4703,626
644,92,40,255,Menade,4750,666
645,220,42,0,Buru,4781,596
646,92,44,64,Ambom,4812,593
647,220,46,128,Ceram,4830,600
648,92,48,192,Halmahera,4808,660
649,220,50,255,Ternate,4798,674
650,92,52,0,Tidore,4795,642
651,221,54,64,Sulu,4695,742
652,93,56,128,Maguindanae,4753,752
653,221,58,192,Tagoloan,4751,774
654,93,60,255,Samar,4757,842
655,221,62,0,Palawan,4647,792
656,93,64,64,Manila,4693,875
657,221,66,128,Samtoy,4689,939
658,94,68,192,Cagayan,4709,920
659,222,70,255,Riau,4438,644
660,94,72,0,Xishuan Banna,4383,1007
661,222,74,64,Dali,4375,1063
662,94,76,128,Yunnan,4423,1066
663,222,78,192,Wenshan,4425,1031
664,94,80,255,Guangxi,4478,1037
665,223,82,0,XXX,4559,1019
666,95,84,64,Hainan,4532,966
667,223,86,128,Guangzhou,4575,1026
668,95,88,192,Macau,4576,1014
669,223,90,255,Fuzhou,4667,1085
670,95,92,0,Ganzhou,4610,1068
671,223,94,64,Changsha,4568,1114
672,96,96,128,Chenzhou,4539,1130
673,224,98,192,Bozhou,4497,1075
674,96,100,255,Guiyang,4464,1072
675,224,102,0,Liangshan,4434,1091
676,96,104,64,U-Tsang,4205,1126
677,224,106,128,Qamdo,4238,1141
678,96,108,192,Kham,4372,1138
679,225,110,255,Sichuan Pendi,4441,1159
680,97,112,0,Shenquing,4483,1143
681,225,114,64,Yichuan,4528,1155
682,97,116,128,Hanyang,4594,1147
683,225,118,192,Nanchang,4606,1124
684,97,120,255,Hangzhou,4676,1156
685,225,122,0,Huai'an,4680,1191
686,98,124,64,Anqing,4631,1158
687,226,126,128,Running,4572,1198
688,98,128,192,Kaifeng,4583,1225
689,226,130,255,Fengyuan,4488,1199
690,98,132,0,Shandong Bandao,4664,1251
691,226,134,64,Jinan,4630,1266
692,98,136,128,Handan,4588,1242
693,227,138,192,Sanguan,4546,1275
694,99,140,255,Changzhi,4545,1252
695,227,142,0,Beijing,4629,1294
696,99,144,64,Xuan Fu,4608,1308
697,227,146,128,Datong,4573,1320
698,99,148,192,Guyuan,4462,1281
699,227,150,255,Lanzhou,4436,1251
700,100,152,0,Shaanxi,4514,1215
701,228,154,64,Ordos,4523,1309
702,100,156,128,Ulaanchab,4552,1332
703,228,158,192,Chengde,4654,1355
704,100,32,255,Liaoxi,4686,1344
705,228,34,0,Dangla,4293,1208
706,100,36,64,Amdo,4264,1285
707,229,38,128,Yumen,4293,1319
708,101,40,192,Gansu,4355,1312
709,229,42,255,Ningxia,4443,1314
710,101,44,0,Hotan,4065,1258
711,229,46,64,Qarqan,4147,1285
712,101,48,128,Uighuristan,4064,1325
713,229,50,192,Kuruk Tag,4218,1404
714,102,52,255,Dzungaria,4157,1458
715,230,54,0,Urumqi,4164,1394
716,102,56,64,Tannu Tuva,4305,1537
